date,spy_close,spy_200d_ma,spy_pct_from_252d_high,vix,synth_3x_qqq_nav_proxy,trend_only_position,trend_plus_vix_gate_position,trend_plus_trailing_stop_position
2007-12-05,105.71,104.91,-4.9,22.53,4366.14,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2007-12-06,107.22,104.93,-3.54,20.96,4553.89,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-07,107.2,104.96,-3.56,20.85,4556.33,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-10,108.03,104.99,-2.81,20.74,4611.01,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-11,105.07,105.02,-5.48,23.59,4289.63,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-12,106.1,105.06,-4.54,22.47,4404.82,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-13,105.88,105.1,-4.74,22.56,4333.19,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-14,104.54,105.13,-5.95,23.27,4199.25,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-17,103.05,105.17,-7.29,24.52,3892.61,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED (stopped)
2007-12-18,103.62,105.2,-6.77,22.64,3930.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2007-12-19,103.62,105.23,-6.77,21.68,3927.52,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2007-12-20,104.28,105.25,-6.19,20.58,4168.32,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2007-12-21,105.78,105.29,-4.83,18.47,4414.83,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2007-12-24,106.57,105.33,-4.13,18.6,4514.29,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-26,106.79,105.38,-3.92,18.66,4581.52,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-27,105.45,105.42,-5.13,20.26,4416.41,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-28,105.19,105.45,-5.37,20.74,4403.47,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2007-12-31,104.41,105.49,-6.07,22.5,4250.36,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-02,103.5,105.51,-6.89,23.17,4048.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-03,103.45,105.53,-6.93,22.49,4098.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-04,100.91,105.53,-9.22,23.94,3559.53,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-07,100.82,105.53,-9.29,23.79,3508.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-08,99.2,105.52,-10.76,25.43,3235.38,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-09,100.24,105.52,-9.82,24.12,3442.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-10,100.9,105.52,-9.23,23.45,3457.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-11,100.08,105.52,-9.96,23.68,3253.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-14,100.89,105.53,-9.23,22.9,3423.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-15,98.67,105.52,-11.23,23.34,3140.44,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-16,97.82,105.51,-12.0,24.38,3039.13,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-17,95.28,105.48,-14.28,28.46,2912.3,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-18,94.31,105.45,-15.16,27.18,2900.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-22,93.35,105.41,-16.02,31.01,2676.03,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-23,95.59,105.38,-14.0,29.02,2645.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-24,96.4,105.35,-13.28,27.78,2807.21,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-25,95.0,105.32,-14.53,29.08,2634.59,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-28,96.58,105.29,-13.11,27.78,2695.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-29,97.05,105.26,-12.68,27.32,2710.07,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-30,96.34,105.23,-13.33,27.62,2702.64,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-01-31,98.1,105.2,-11.75,26.2,2841.42,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-01,99.68,105.18,-10.33,24.02,2928.2,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-04,98.42,105.16,-11.46,25.99,2804.77,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-05,95.78,105.11,-13.83,28.24,2565.05,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-06,95.01,105.07,-14.52,28.97,2413.42,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-07,95.64,105.02,-13.96,27.66,2464.07,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-08,95.03,104.97,-14.51,28.01,2547.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-11,95.51,104.92,-14.07,27.6,2630.29,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-12,96.4,104.88,-13.28,26.33,2585.43,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-13,97.38,104.84,-12.39,24.88,2755.26,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-14,96.53,104.8,-13.16,25.54,2605.64,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-15,96.5,104.76,-13.18,25.02,2578.88,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-19,96.78,104.71,-12.94,25.59,2564.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-20,97.06,104.67,-12.68,24.4,2599.74,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-21,96.25,104.62,-13.4,25.12,2525.09,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-22,96.85,104.57,-12.87,24.06,2552.85,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-25,98.07,104.53,-11.77,23.03,2591.32,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-26,98.8,104.5,-11.11,21.9,2621.33,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-27,98.7,104.46,-11.2,22.69,2660.49,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-28,97.74,104.42,-12.07,23.53,2629.75,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-02-29,95.56,104.37,-14.03,26.54,2420.45,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-03,95.33,104.31,-14.23,26.28,2373.02,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-04,94.97,104.25,-14.56,25.52,2412.97,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-05,95.57,104.19,-14.02,24.6,2448.3,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-06,93.59,104.12,-15.8,27.55,2286.39,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-07,92.63,104.05,-16.67,27.49,2270.04,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-10,91.41,103.97,-17.77,29.38,2138.83,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-11,94.69,103.91,-14.81,26.36,2382.91,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-12,93.81,103.85,-15.61,27.22,2362.79,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-13,94.01,103.78,-15.42,27.29,2417.47,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-14,92.56,103.7,-16.73,31.16,2284.26,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-17,91.62,103.62,-17.57,32.24,2159.28,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-18,95.43,103.56,-14.15,25.79,2448.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-19,93.06,103.48,-16.28,29.84,2266.66,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-20,94.79,103.41,-14.72,26.62,2405.54,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-24,96.68,103.36,-13.02,25.73,2655.0,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-25,96.77,103.32,-12.94,25.72,2699.57,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-26,95.59,103.27,-14.0,26.08,2675.98,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-27,95.29,103.21,-14.27,25.88,2498.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-28,94.38,103.16,-15.09,25.71,2460.26,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-03-31,94.71,103.1,-14.8,25.61,2499.21,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-01,98.04,103.05,-11.8,22.68,2819.8,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-02,98.1,103.0,-11.74,23.43,2801.14,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-03,98.35,102.95,-11.52,23.21,2819.5,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-04,98.24,102.9,-11.62,22.45,2869.49,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-07,98.29,102.86,-11.57,22.42,2850.61,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-08,98.19,102.81,-11.66,22.36,2785.1,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-09,97.48,102.76,-12.3,22.81,2691.15,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-10,97.61,102.72,-12.18,21.98,2806.13,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-11,95.72,102.68,-13.89,23.46,2573.1,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-14,95.4,102.62,-14.18,23.82,2538.14,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-15,95.62,102.57,-13.98,22.78,2548.41,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-16,98.21,102.53,-11.65,20.53,2761.35,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-17,98.35,102.48,-11.52,20.37,2742.99,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-18,99.38,102.44,-10.59,20.13,3004.64,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-21,99.43,102.4,-10.55,20.5,3068.21,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-22,98.99,102.36,-10.94,20.87,2931.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-23,98.83,102.31,-11.08,20.26,3027.79,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-24,99.26,102.27,-10.7,20.06,3109.1,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-25,100.18,102.23,-9.87,19.59,3085.31,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-28,100.2,102.19,-9.85,19.64,3102.86,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-29,99.81,102.14,-10.21,20.24,3173.68,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-04-30,99.22,102.09,-10.73,20.79,3095.55,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-01,101.27,102.05,-8.89,18.88,3388.54,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-02,101.55,102.01,-8.64,18.18,3403.02,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-05,101.07,101.97,-9.08,18.9,3373.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-06,101.94,101.94,-8.29,18.21,3435.89,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-07,100.13,101.89,-9.92,19.73,3248.27,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2008-05-08,99.87,101.86,-10.15,19.4,3321.18,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-09,99.68,101.82,-10.32,19.41,3281.94,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-12,100.8,101.8,-9.31,17.79,3461.53,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-13,100.81,101.79,-9.3,17.98,3488.91,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-14,101.02,101.78,-9.11,17.66,3465.38,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-15,102.29,101.77,-7.98,16.3,3647.31,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-16,102.38,101.77,-7.89,16.47,3655.93,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2008-05-19,102.66,101.76,-7.64,17.01,3576.84,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2008-05-20,101.83,101.76,-8.39,17.58,3494.58,SYNTH_3X_QQQ,SYNTH_3X_QQQ,SYNTH_3X_QQQ
2008-05-21,100.1,101.74,-9.94,18.59,3262.51,SYNTH_3X_QQQ,SYNTH_3X_QQQ,BIL_EXTENDED (stopped)
2008-05-22,100.12,101.72,-9.93,18.05,3296.92,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-23,98.78,101.68,-11.14,19.55,3266.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-27,99.51,101.67,-10.48,19.64,3438.78,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-28,99.97,101.66,-10.06,19.07,3480.72,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-29,100.47,101.65,-9.61,18.14,3573.88,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-05-30,100.72,101.64,-9.39,17.83,3642.79,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-02,99.68,101.64,-10.32,19.83,3509.35,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-03,99.1,101.64,-10.84,20.24,3451.68,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-04,99.05,101.62,-10.89,20.8,3584.33,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-05,101.03,101.61,-9.11,18.63,3754.91,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-06,97.81,101.59,-12.01,23.56,3416.05,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-09,98.04,101.56,-11.79,23.12,3361.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-10,97.56,101.53,-12.23,23.18,3313.89,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-11,96.12,101.49,-13.52,24.12,3074.13,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-12,96.49,101.45,-13.19,23.33,3083.75,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-13,97.71,101.43,-12.1,21.22,3268.97,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-16,97.76,101.4,-12.05,20.95,3356.03,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-17,97.29,101.37,-12.47,21.13,3302.26,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-18,96.34,101.33,-13.32,22.24,3196.01,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-19,96.47,101.29,-13.21,21.58,3345.64,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-20,94.9,101.24,-14.62,22.87,3074.49,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-23,94.81,101.19,-14.71,22.64,3002.41,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-24,94.62,101.15,-14.88,22.42,2956.35,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-25,95.07,101.11,-14.47,21.14,3100.23,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-26,92.48,101.05,-16.8,23.93,2724.72,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-27,91.98,100.99,-17.25,23.44,2724.62,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-06-30,92.3,100.92,-16.96,23.95,2638.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-01,92.59,100.86,-16.7,23.65,2750.63,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-02,91.01,100.79,-18.13,25.92,2552.37,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-03,91.1,100.71,-18.04,24.78,2538.58,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-07,90.17,100.61,-18.88,25.78,2584.56,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-08,91.77,100.53,-17.44,23.15,2769.24,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-09,90.0,100.44,-19.03,25.23,2548.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-10,90.37,100.36,-18.7,25.59,2639.11,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-11,89.32,100.27,-19.65,27.49,2513.12,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-14,88.51,100.17,-20.37,28.48,2457.19,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-15,87.26,100.06,-21.49,28.54,2458.76,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-16,89.4,99.97,-19.57,25.1,2642.08,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-17,90.3,99.87,-18.76,25.01,2694.42,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-18,90.86,99.78,-18.26,24.05,2508.36,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-21,90.91,99.69,-18.21,23.05,2540.33,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-22,91.94,99.6,-17.28,21.18,2540.23,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-23,92.44,99.51,-16.84,21.31,2640.54,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-24,90.52,99.41,-18.56,23.44,2521.71,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-25,90.5,99.31,-18.58,22.91,2619.81,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-28,89.17,99.2,-19.77,24.23,2472.14,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-29,91.08,99.1,-18.06,22.03,2625.65,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
2008-07-30,92.7,99.01,-16.6,21.21,2665.5,BIL_EXTENDED,BIL_EXTENDED,BIL_EXTENDED
