Date,buy_hold_spy,buy_hold_qqq,trend_following_spy_200d,sixty_forty,dual_momentum,sector_momentum_top3_monthly,vix_overlay_spy_25,vix_overlay_spy_30,sector_rotation_5d_live,sector_rotation_sensitivity_best,ensemble_regime_routed,trend_leveraged_tqqq,trend_leveraged_upro,trend_with_inverse_sh,hedgefundie_55_45_upro_tmf,buy_dip_tqqq,vix_timing_with_inverse,tqqq_trend_1d_hold,tqqq_trend_5d_hold,tqqq_trend_21d_hold,tqqq_trend_vix_gated,tqqq_trend_trailing_stop_10pct,synth_3x_qqq_trend,synth_3x_spy_trend,synth_3x_qqq_trend_vix_gated,synth_3x_qqq_trend_trailing_stop_10pct
2016-11-01,749168.7014018607,252441.07165629917,486746.4255740894,337882.75833032926,167275.9866862045,279668.9582724308,119035.85697668482,144424.92912484673,98174.7993501027,114554.24040349123,105492.61462260353,675254.140497736,404414.9716675055,126689.22045903376,983477.4852396328,413599.3611560978,84932.05449202908,109843.04808549452,116203.75272658662,194459.23778217493,973749.913831853,305010.1324020291,704470.5116879387,3993343.909258494,843585.8723682298,1573947.8243189827
2016-11-02,744659.5577957892,250419.05190370252,483816.7656342807,337250.62189572974,166269.17547745543,277425.30342151405,118319.39648871293,143555.65529573185,97958.79414449546,114404.59425314167,105354.80598616216,657661.5804395067,396694.86406922666,125926.69542652497,979400.4350766254,413689.998955192,84420.86011118186,109867.11952529666,116229.21807634972,194501.85234830205,948380.5709231885,305076.9735282463,687515.8060817202,3921093.538211088,823283.0351560683,1574292.7454675229
2016-11-03,741251.1120431392,247962.30498916015,481602.2460157207,335288.9177960085,165508.13043476472,276996.94950410764,117777.82653208495,142898.57427335167,97937.35622748366,114447.30016873294,105394.13372016577,638720.568991402,391409.5195235117,125350.30544310453,961394.7464299763,413599.3611560978,84034.45008116392,109843.04808549452,116203.75272658662,194459.2377821749,921066.694325727,305010.1324020291,667255.1773793773,3867109.212715629,799021.437466702,1573947.8243189827
2016-11-04,740434.5039332954,247092.6204072379,481071.68316943845,336269.0767199191,165325.79643301785,276052.58248423034,117648.07518771154,142741.14835824564,97816.77823192847,114390.44855292291,105341.77925841739,631470.0277927741,389568.51748763927,125212.21178721226,970531.6442977053,413689.998955192,84052.86572276974,109867.11952529666,116229.21807634972,194501.85234830203,910611.054820586,305076.9735282463,660209.1790848238,3854188.8264353136,790584.0301949993,1574292.7454675229
2016-11-07,756766.5398961157,252962.80092953393,491682.8580788746,339575.8705378708,168972.44828214508,282340.96278855467,120243.082017776,145889.64232493303,97982.67792697097,114580.07980302938,105516.41003871344,676715.356489377,415223.1080182572,127974.06355807092,994613.6170910707,413599.3611560978,84034.4500811639,109843.04808549452,116203.75272658662,194459.2377821749,975857.0596612755,305010.1324020291,707238.0677814486,4109089.42546977,846899.9517835308,1573947.8243189827
2016-11-08,760174.7331806532,254615.2388307143,493897.21366501966,339942.3425147495,169733.4369532168,282969.2206778026,120784.61185959664,146546.6746764475,98024.63294163195,114625.6328861033,105558.35971967384,689979.874815565,420864.76632134186,128550.41084751833,995663.0944844413,413689.998955192,84412.90979540517,109867.11952529666,116229.21807634972,194501.852348302,994985.1520379115,305076.9735282463,721071.155178554,4164458.4446638497,863464.7290251966,1574292.7454675229
2016-11-09,768234.1465015652,255789.18283196123,499133.5384325086,336334.9678129217,171532.9599616457,288398.1570746838,122065.17679722534,148100.37038674945,98138.14607748753,114518.5714522549,105459.76720540173,699647.3305637067,435176.71414805675,129913.30920281919,958612.8425642365,413509.10759637784,85307.85999562492,109819.07869136275,116178.39533167415,194416.80387129745,1008926.1020257002,304943.574634331,731017.811224276,4296763.497271613,875375.6016284688,1573604.3653891596
2016-11-10,770151.2631137461,251658.35376135347,500379.11857572815,334851.3823605969,171961.01785073665,290816.4577492169,122369.78858683718,148469.95260544092,98725.80408508892,114585.68896670158,105521.57549866971,666373.6075629934,437848.99589413585,130237.50588731999,942566.4491429756,413509.10759637784,85520.74446098224,109819.07869136275,116178.39533167415,194416.80387129745,960943.7455148214,304943.574634331,695573.8652796386,4328775.859967261,832932.3601246653,1573604.3653891596
2016-11-11,768376.0966978117,251767.05326399615,499225.7656578361,333635.2629224122,171564.65490444435,289609.41037815815,122087.73134765784,148127.73558098916,98773.49438589129,114580.48094464629,105516.779448679,665811.6066033858,434939.0883032511,129937.31388917733,931785.8731655785,413328.3016240914,85323.62272567656,109771.0605342445,116127.59657696538,194331.79553990395,960133.3122969102,304810.23870897555,696448.9667943224,4298686.601715425,833980.2723685809,1572916.310248289
2016-11-14,768979.937305856,249223.2688138523,499618.09018638625,332994.3370054297,171699.48172425517,291045.7927914089,122183.67593813711,148244.1441240267,99072.47974655463,114704.54502716368,105631.02964491279,643329.408753334,435770.5465989417,130039.42719926556,925169.3995791423,413509.10759637784,85390.67565515815,109819.07869136275,116178.39533167414,194416.80387129745,927712.8695239096,304943.574634331,675312.5304086859,4308665.945603171,808669.9168159965,1573604.3653891596
2016-11-15,774979.9051161716,252680.1857650943,503516.3615367055,335211.95347604406,173039.167343366,295064.76022745174,123137.01436351046,149400.8194150989,99102.3961016268,114776.09947750578,105696.92389752086,673118.2264280262,445925.45296688116,131054.06014274785,942513.7188442195,413599.3611560977,86056.93660733209,109843.04808549452,116203.75272658661,194459.2377821749,970669.8199581611,305010.1324020291,703388.372829572,4409365.484098712,842290.0380675552,1573947.8243189827
2016-11-16,773524.3002136196,254180.4053958313,502570.63264808594,336044.1060484611,172714.15677385867,293867.2495253436,122905.73244173433,149120.2075389067,98948.84422111024,114666.3066527511,105595.81605455164,684078.3923565528,443668.77535880863,130807.9080410175,951586.0256708239,413599.3611560977,85895.30028876784,109843.04808549452,116203.75272658661,194459.2377821749,986474.9220499732,305010.1324020291,715890.385599252,4384360.603698353,857260.8866321027,1573947.8243189827
2016-11-17,777500.6729853123,256028.36778938124,505154.1431841639,335102.7688361781,173602.00977355344,295176.2306816281,123537.540657496,149886.77367367857,99007.51276690605,114768.64928432931,105690.06303968737,699928.3310435105,450141.71337209997,131480.33811685708,940141.9148505162,413689.9989551919,86336.85297585253,109867.11952529666,116229.21807634969,194501.852348302,1009331.3186346558,305076.9735282463,731477.565586672,4451816.905716219,875926.146013851,1574292.7454675226
2016-11-18,775761.1045732389,255071.73423263856,504023.91883678536,334265.7938231946,173213.5952255441,295496.0039398383,123261.13960615301,149551.41924129048,99060.77770950271,114780.83823223592,105701.28780081047,692059.4403260443,447172.62255186855,131186.16596891714,933144.220554082,413599.3611560977,86143.68418841218,109843.04808549452,116203.75272658661,194459.23778217487,997983.9884984246,305010.1324020291,723250.6331759262,4421774.859375902,866074.5995836041,1573947.8243189827
2016-11-21,781619.122187308,257724.21818542504,507829.962961777,336112.1494462139,174521.5859018563,299190.18853583786,124191.92348109385,150680.729338123,99107.86928782507,114874.13580313911,105787.20521999852,712855.7702638818,457208.6624217601,132176.7942260413,947804.713943741,413509.10759637784,86794.18241053449,109819.07869136275,116178.39533167414,194416.80387129745,1027973.326246226,304943.574634331,745786.5581353822,4521785.848281624,893060.8078082702,1573604.3653891596
2016-11-22,783145.9862146099,258506.9537925269,508821.98999952717,336461.8114915431,174862.50736083434,299492.9267443751,124434.52780724449,150975.07856615898,99195.01551487917,114941.4249310374,105849.17155151679,719263.1075731847,459881.08703622635,132434.99670167043,950399.1670415287,413509.10759637784,86963.73163360219,109819.07869136275,116178.39533167414,194416.80387129745,1037213.0239816982,304943.574634331,752553.5402483132,4548121.985477504,901164.1001595131,1573604.3653891596
2016-11-23,783571.963037406,257463.33583665141,509098.75369171746,336049.29380980175,174957.62037503973,300092.44143760554,124502.21151594569,151057.19848431097,99309.95640532018,114956.15908005502,105862.74017978086,710607.2265590151,460712.29531223956,132507.03210773141,946347.2506942584,413509.10759637784,87011.03384130275,109819.07869136275,116178.39533167414,194416.80387129745,1024730.8148604429,304943.574634331,743410.7725633408,4555379.331660271,890215.86382396,1573604.3653891596
2016-11-25,786483.2990765664,258289.55478724156,510990.2934851641,336998.9400266949,175607.66969986388,300152.26787666907,124964.79541690162,151618.44657212825,99317.62701097468,115049.4660228665,105948.66622952772,717464.6100258136,465997.7470092448,132999.35765817866,953691.5411476395,413599.3611560977,87334.32049597686,109843.04808549452,116203.75272658661,194459.2377821749,1034619.5014444081,305010.1324020291,750539.7281662222,4605990.921269457,898752.6104039149,1573947.8243189827
2016-11-28,782791.0160484511,257702.48536975897,508591.3604240526,337042.7355121597,174783.24886448064,297685.26760312665,124378.12638811045,150906.64732898504,98968.9153001133,115013.81791041658,105915.83800269425,713473.9173328066,459405.87106371194,132374.9689755352,956155.8478539125,413509.10759637784,86924.31429531387,109819.07869136275,116178.39533167414,194416.80387129748,1028864.7249345143,304943.574634331,745393.7018424103,4540953.710510656,892590.3721929765,1573604.3653891596
2016-11-29,784317.5013735843,258593.8673430349,509583.14141318033,338002.0057841724,175124.08576603013,296798.39308107813,124620.67054205007,151200.92355072245,98911.03705670548,115046.14685899107,105945.60962268063,720331.0308663872,462019.07673173485,132633.10741020468,963652.7594182895,413509.10759637784,87093.82146574471,109819.07869136275,116178.39533167414,194416.80387129748,1038753.0222614105,304943.574634331,753100.4573387034,4567355.056441689,901819.019738339,1573604.3653891596
2016-11-30,782435.7934141799,255463.1551726581,508360.56681616296,335325.15186256135,174703.9339965079,303289.9778445873,124321.68485416906,150838.1674209454,98462.76155249597,114935.5859560015,105843.79445904875,697005.831576924,458337.0012257964,132314.89855542683,936286.0972426956,413509.10759637784,86884.86892193429,109819.07869136275,116178.39533167414,194416.80387129748,1005116.9296615431,304943.574634331,725719.4369244502,4534316.593948218,869030.9305149224,1573604.3653891596
2016-12-01,779559.9922618523,251049.60466467348,506492.1145851261,333169.4358110741,174061.81897706198,305950.22035269265,123864.74711234763,150283.76975747538,98362.0877059061,114966.13097601836,105871.92326522763,658729.8411492317,453051.76383137173,131828.5821816891,920201.1001881908,413699.00723385846,86565.5282063527,109869.51192934673,116231.74901784761,194506.08771026757,949921.0557742371,305083.6167113042,688078.0508574137,4484155.936157527,823956.3092558619,1574327.0263730069
2016-12-02,779950.4973148438,251549.583410086,506745.83172301046,334246.0824908072,174149.0117787939,305121.3508630731,123926.79469061617,150359.05141899656,98369.84795664565,114946.95155734975,105854.26100309603,661371.1376861008,453883.0078244817,131894.61908453383,929722.6493263674,413608.7109808748,86608.89148373355,109845.53119680716,116206.37962795173,194463.63372658467,953729.936195592,305017.02745932614,692163.1443769198,4490732.754143672,828848.1068871089,1573983.4049744376
2016-12-05,784637.0628869666,253506.33386705964,509790.7654424528,335305.83051251713,175195.4381428151,307149.79498325306,124671.44585945325,151262.52869898197,98588.90502346816,115104.78982146666,105999.61372954716,676659.3453466687,461543.78932502685,132687.14730661703,937203.9563137318,413608.7109808748,87129.30688248613,109845.53119680716,116206.37962795173,194463.63372658467,975776.2888194326,305017.02745932614,708289.6185107224,4571522.316852458,848159.1575623055,1573983.4049744376
2016-12-06,787122.2958692745,254115.11838805207,511405.45952750155,335841.9652856788,175750.34626762432,308049.1384820334,125066.3259943043,151741.6325332144,98657.43625457902,115199.03710507354,106086.40573596915,681548.983138491,466650.97699205694,133107.41610401674,942210.6581940517,413699.00723385846,87405.27731191405,109869.51192934676,116231.74901784761,194506.0877102676,982827.3886837687,305083.6167113042,713365.6979765367,4614796.291133398,854237.6361548577,1574327.0263730069
2016-12-07,797418.4504327778,257332.83266971787,518095.02947558614,339625.6530507255,178049.29363483394,312376.24493161263,126702.28806764988,153726.52777818372,98895.25145007267,115399.15683070393,106270.69531809153,706841.5906864081,484466.66486054164,134848.561713724,971822.6927234514,413699.00723385846,88548.60440300535,109869.51192934676,116231.74901784761,194506.0877102676,1019300.5814319289,305083.6167113042,740437.6296720495,4795724.716231088,886655.5993444492,1574327.0263730069
2016-12-08,799371.2281658476,257789.41663242318,519363.7791974229,338522.45185017027,178485.3140151126,313328.71542731946,127012.56607379987,154102.98475665523,98991.32149356257,115542.8257794832,106402.99956971435,711169.699901754,488148.4903468027,135178.78892192082,961024.4166051629,413699.00723385846,88765.44882500079,109869.51192934676,116231.74901784761,194506.0877102676,1025541.9292782248,305083.6167113042,744350.9772859677,4830783.921615367,891341.7355360938,1574327.0263730069
2016-12-09,804199.6808171888,259811.38324855114,522500.8991340891,338064.8917235197,179563.42122902768,314352.8691491702,127779.76176436762,155033.815063164,99010.88385803398,115617.03576440136,106471.33929518018,727806.3589521972,496878.1416852634,135995.31115686888,954781.6248126997,413699.00723385846,89301.6199450322,109869.51192934676,116231.74901784761,194506.0877102676,1049532.8155908624,305083.6167113042,761837.8266256878,4918147.821576476,912281.8016005682,1574327.0263730069
2016-12-12,803276.594280903,258637.35068652316,521901.15561678534,338085.2948543654,179357.31249695568,313453.91215841693,127633.09199999437,154855.8622104491,98905.11857300071,115612.47539277015,106467.13966428627,717689.1269797779,495512.28418771183,135839.2113178347,954582.8854294493,413608.7109808748,89199.11664267325,109845.53119680718,116206.37962795173,194463.6337265847,1034943.2660116499,305017.02745932614,751481.3556521462,4901034.591952892,899880.1858396215,1573983.4049744378
2016-12-13,808637.5652985105,261898.6368724583,525384.2609247672,339921.6261674369,180554.32154830606,314754.10705160076,128484.899847965,155889.35154043513,99009.02054435931,115664.65318680959,106515.19001928905,745736.0655995477,504954.563040912,136745.7858154789,969798.6394632142,413699.00723385846,89794.42077890996,109869.51192934677,116231.74901784761,194506.08771026763,1075388.3405788597,305083.6167113042,779880.4254937714,4998984.349769939,933887.3638681122,1574327.026373007
2016-12-14,801963.19204271,261355.10393493262,521047.8179859084,336719.0087724209,179064.05324186603,311106.874092223,127424.40474345812,154602.6641993623,98676.72192676435,115494.02937929805,106358.06312893688,740283.8869816819,493433.7991754209,135617.10659643557,943181.8580747594,413699.00723385846,89053.27108925191,109869.51192934677,116231.74901784761,194506.08771026763,1067526.028982474,305083.6167113042,774995.4364097423,4875021.228342543,928037.7112430703,1574327.026373007
2016-12-15,805264.9700178338,261768.1337055248,523193.0339091356,338231.0271245759,179801.28127551734,312336.9527509682,127949.02619398074,155239.18178098433,98884.91409722056,115600.66421015983,106456.2627859537,744780.4345249793,498481.5178763303,136175.45837623428,954251.0269512789,413699.00723385846,89419.91401253403,109869.51192934677,116231.74901784761,194506.08771026763,1074010.2732399015,305083.6167113042,778640.4878026955,4935058.314939581,932402.5693998495,1574327.026373007
2016-12-16,803689.7583469903,260797.8086520341,522169.594663915,337522.9482037457,179449.5646514954,311877.0640221318,127698.73988222258,154935.51208216682,99014.3483762391,115655.96918293818,106507.19294933719,735731.1258457627,496343.63533211214,135909.0800047624,949249.1559902078,413608.7109808748,89244.9960694932,109845.5311968072,116206.37962795173,194463.6337265847,1060960.7219404015,305017.02745932614,769952.3144166297,4905919.097589324,921998.6984023115,1573983.404974438
2016-12-19,805439.9935368163,261866.24133875562,523306.7493808267,339416.198012322,179840.36090040865,312027.4608452243,127976.83578417609,155272.9228586307,99009.86754589432,115653.8025767789,106505.19772901366,744724.2884156621,499075.49319560244,136205.0559730645,965894.0893273269,413699.00723385846,89439.34933953856,109869.5119293468,116231.74901784761,194506.08771026766,1073929.3077695244,305083.6167113042,779386.2769201099,4937793.532021825,933295.6332723304,1574327.0263730073
2016-12-20,808546.8030120708,262869.4047298542,525325.2912715786,339525.1687913317,180534.0559512654,313680.9256850869,128470.47857472273,155871.85436421607,99039.4079025725,115656.45979802588,106507.64475512103,753717.1135690394,504360.6948729303,136730.43733216054,965102.5023370149,413608.7109808748,89784.34216360793,109845.53119680722,116206.37962795173,194463.63372658473,1086897.407027311,305017.02745932614,788313.9694466515,4994754.614405245,943986.3224683803,1573983.404974438
2016-12-21,806296.9334276301,262673.1186147677,523863.5164054035,339557.7033233853,180031.70026829527,313184.4339166315,128112.99546902368,155438.1239445323,98897.27748256578,115607.31257205711,106462.38524005958,751075.344649039,500619.5075718388,136349.96999115456,966421.841092252,413699.00723385846,89534.50744799172,109869.51192934682,116231.74901784761,194506.08771026766,1083087.845406085,305083.6167113042,786518.3353683053,4952878.901329771,941836.0954321822,1574327.0263730076
2016-12-22,804904.1299680596,261931.72318025306,522958.5905800125,338963.02387955005,179720.71213902123,313145.4864867705,127891.69210557584,155169.61894618292,98826.27178100424,115631.60621602683,106484.75717506651,744555.8500877107,498243.9634657183,136114.43801522517,962165.9838769349,413608.7109808748,89379.8448583743,109845.53119680725,116206.37962795173,194463.63372658475,1073686.4113583926,305017.02745932614,779828.8358653054,4927033.12523712,933825.586574368,1573983.4049744383
2016-12-23,806082.6511171556,262106.13478242388,523724.2938931815,339537.05549126194,179983.85485664502,313326.80562447297,128078.9480262854,155396.81454726958,98886.82775826287,115668.20119940325,106518.4573721509,746859.8650688499,499728.72317841457,136313.73348151208,965723.4302591444,413608.7109808748,89510.71266429883,109845.53119680725,116206.37962795173,194463.63372658475,1077008.9150718802,305017.02745932614,781357.2236274882,4948497.332612225,935655.7928105221,1573983.4049744383
2016-12-27,808082.5772702328,263458.05052923923,525023.6766685175,339605.1925357704,180430.4026367772,313907.7047856675,128396.71747270803,155782.36080991055,98980.3462902694,115682.51899817483,106531.642584874,757763.8174047547,503529.34372853,136651.93378917957,966052.8358642667,413699.00723385846,89732.79263958399,109869.51192934685,116231.74901784761,194506.0877102677,1092732.9543790475,305083.6167113042,793418.2416840105,4985150.948872777,950098.5612018941,1574327.0263730076
2016-12-28,801404.2276416607,261408.38210080343,520684.6502191226,338914.04751718615,178939.24647733747,310615.0689715506,127335.59055998536,154494.90690270296,98783.50376577022,115596.04537170094,106452.00931315488,740227.8083556693,491533.4710418148,135522.58214006037,962129.1831244221,413690.1270349835,88991.20139723884,109867.15354052026,116229.25406129993,194501.91256671873,1067445.160826364,305077.06798108603,774870.2673772263,4861372.493218766,927887.8244476165,1574293.232873763
2016-12-29,801225.7326861313,261037.63124707752,520568.6793017253,339349.11831173126,178899.3917426845,309623.5371051014,127307.22939118894,154460.4966006532,98917.66034134115,115672.70921030374,106522.60878422404,736630.8132609273,490702.08418031776,135492.39750110044,966350.6799962958,413780.46598123095,88971.3805877297,109891.14561146767,116254.63544617919,194544.3866232072,1062258.1157517838,305143.6887173439,771544.1018891889,4857948.656074318,923904.8242108229,1574637.0167410786
2016-12-30,798297.1025812655,258355.56799342524,518665.903287852,338810.2870339968,178245.48096195693,309181.7511241362,126841.89762592957,153895.9145585355,98862.3767588395,115654.61514009173,106505.94601583497,715103.8415856172,485654.32976231165,134997.14741349797,963543.6480536992,413599.5746224168,88646.17352930542,109843.10477753374,116203.81270150362,194459.33814620264,1031215.1564321374,305010.2898234286,747733.0415433882,4804503.093777044,895391.6731554348,1573948.6366627153
2017-01-03,804404.1799883044,260666.93352982018,522633.7653902303,340945.7099959962,179609.0822404405,312110.17888166953,127812.25475832113,155073.23846438088,98837.81080974035,115719.75895015655,106565.93673137733,732415.4011640426,496165.54988762084,136029.89327505487,979327.98513219,413780.46598123095,89324.32836893939,109891.14561146767,116254.63544617919,194544.38662320722,1056179.2827318462,305143.68871734396,767773.5251733412,4914594.831920324,919389.6526097457,1574637.0167410786
2017-01-04,809189.6499434945,262084.4019667578,525742.9588082446,342687.0092586134,180677.59218621597,313347.439340643,128572.62090293753,155995.78255600418,98874.66234801179,115759.56912793648,106602.59779017184,744892.9966768317,505013.96057283913,136839.14686108788,994481.6179897225,413780.46598123095,89855.7265146866,109891.14561146767,116254.63544617919,194544.38662320722,1074172.5934377254,305143.68871734396,780269.6997704984,5002129.408047103,934353.5101082668,1574637.0167410786
2017-01-05,808546.8030120708,263567.1219871622,525325.2912715785,344669.3661882807,180534.0559512653,311730.0311086055,128470.47857472271,155871.85436421607,98936.04973107018,115785.62897274812,106626.59621359254,758101.2339270936,503469.9461966028,136730.43733216048,1013612.8396572291,413690.1270349834,89784.3421636079,109867.15354052026,116229.25406129991,194501.91256671873,1093219.5257154496,305077.06798108603,793483.2115071336,4990027.206131897,950176.3609451161,1574293.232873763
2017-01-06,811439.7719960476,265878.558372182,527204.8977068347,344143.4186346052,181180.00424080517,312776.12087666837,128930.14412344394,156429.5616465537,98995.17660862775,115800.10519591178,106639.92731880536,777323.51578822,509170.96631451783,137219.65689606694,1006496.190384772,413780.4659812309,90105.58926539405,109891.14561146767,116254.63544617918,194544.3866232072,1120939.0081789356,305143.68871734396,814329.4147741408,5043409.750237571,975139.1695748598,1574637.0167410783
2017-01-09,808761.1484395735,266750.8289289105,525464.5547919044,344566.6097909579,180581.91545582033,309747.2119337624,128504.53604616283,155913.1759291952,99037.79676277493,115821.82033648563,106659.92471870924,785192.2715390773,504360.6948729302,136766.68451529622,1013077.6284327265,413780.4659812309,89808.14395607362,109891.14561146767,116254.63544617918,194544.3866232072,1132286.1436866324,305143.68871734396,822313.4528352432,4993281.605376331,984699.8560777743,1574637.0167410783
2017-01-10,808761.1484395735,267339.5101526079,525464.5547919044,344476.0813826514,180581.91545582033,309457.75887225656,128504.53604616283,155913.1759291952,99073.31303069968,115839.91601835439,106676.5889712676,789688.5491491568,503529.3437285299,136766.68451529622,1010740.4171129208,413690.1270349833,89808.14395607362,109867.15354052026,116229.25406129989,194501.9125667187,1138769.998686991,305077.06798108603,827726.6402005177,4993101.29242947,991182.0129744288,1574293.2328737627
2017-01-11,811046.7422619312,268059.1550593003,526949.5402448005,345524.30536154215,181092.24772288298,311772.765268301,128867.69539710192,156353.7932763755,98997.94443653719,115801.25957849268,106640.99038584073,795758.807352643,507626.9519382814,137153.19305349153,1019997.336737228,413780.4659812308,90061.94563710077,109891.14561146767,116254.63544617915,194544.38662320716,1147523.6116573978,305143.68871734396,834379.8495386698,5035253.143604606,999149.0652647025,1574637.0167410783
2017-01-12,809011.4074560776,267644.81458914885,525627.1519232623,344698.5053474302,180637.7938231821,310033.9328556826,128544.29984894849,155961.42092482012,98982.44577455807,115798.57697396011,106638.51998435108,791712.0360336233,504301.3330580997,136809.00491610105,1013013.004925839,413780.4659812308,89835.93374026871,109891.14561146767,116254.63544617915,194544.38662320716,1141687.9669913938,305143.68871734396,830479.2785501035,4997163.169487523,994478.2287633423,1574637.0167410783
2017-01-13,810868.373540458,268560.7101866153,526833.6513436107,344517.1203636451,181052.42117403954,310697.5995197779,128839.35428570921,156319.40730975862,99016.7054167989,115820.77158754942,106658.95892934191,800817.3558555482,507448.68790830625,137123.02976151815,1010342.8160871166,413780.4659812308,90042.13884513726,109891.14561146767,116254.63544617915,194544.38662320716,1154818.2891327369,305143.68871734396,838973.8110947531,5031393.464250037,1004650.2196815553,1574637.0167410783
2017-01-17,808011.0656773703,267753.8683349156,524977.2144869718,345231.417360264,180414.43537568746,308068.51052074286,128385.35495352617,155768.5747872011,98986.52499747969,115779.62604571704,106621.06813828372,793286.01662703,502757.28296476655,136639.84072130773,1019547.7337793856,413780.4659812308,89724.85169998926,109891.14561146767,116254.63544617915,194544.38662320716,1143957.7249614422,305143.68871734396,831380.5500349775,4978023.4626959665,995557.4788940344,1574637.0167410783
2017-01-18,809796.7095199729,268298.95994218753,526137.3747500859,343920.4764607878,180813.13774416945,309078.2658080831,128669.07695721052,156112.81165257937,98994.67796439317,115783.70252917378,106624.82215818559,798681.5767524473,505370.31004730554,136941.80451933277,1004690.3474448551,413690.12703498325,89923.13689158154,109867.15354052026,116229.25406129987,194501.9125667187,1151738.3898875795,305077.06798108603,836426.765876992,5010846.876023474,1001600.1965417108,1574293.2328737625
2017-01-19,806796.8834073854,268168.1556685985,524188.3415951856,342212.5667402549,180143.3301668759,308819.9780194476,128192.43281627844,155534.50442633432,98906.99330336557,115737.4137912151,106582.19501511657,796545.8651326507,500084.92978449375,136434.5147313248,989801.8625349827,413690.12703498325,89590.0239374266,109867.15354052026,116229.25406129987,194501.9125667187,1148658.5879566893,305077.06798108603,835171.8799874332,4954979.10344669,1000097.5019784854,1574293.2328737625
2017-01-20,809761.4271012526,268756.8723166083,526114.4512200911,342693.6131251336,180805.25981041024,309715.8207003965,128663.47091288335,156106.00989909781,98990.43118896996,115790.1433894882,106630.75352478182,801716.8408207993,505251.372115064,136935.83803659634,993256.7567299362,413780.4659812307,89919.21898758026,109891.14561146767,116254.63544617913,194544.38662320713,1156115.3910013174,305143.68871734396,840640.8201148999,5009420.806260211,1006646.421417717,1574637.016741078
2017-01-23,807654.0757663117,268975.01523245435,524745.2726521773,343529.99747798574,180334.72590638153,307383.13220697944,128328.63261593333,155699.75418310158,98935.62327411491,115766.81931751646,106609.27446536615,803515.2034015615,501331.992218191,136579.4714433879,1002143.8293467439,413690.12703498313,89685.210080971,109867.15354052026,116229.25406129984,194501.91256671867,1158708.718910073,305077.06798108603,842656.1077147162,4970129.837084619,1009059.6780690005,1574293.2328737623
2017-01-24,812832.4492215619,270784.9142023153,528109.7415160183,343910.05813926185,181490.96418426972,310823.4985641486,129151.4274294881,156698.0423094702,99000.58165377207,115833.1487034651,106670.35697375161,820264.6270537704,510893.137569439,137455.16752500983,1002888.1610300547,413690.12703498313,90260.23783746584,109867.15354052026,116229.25406129984,194501.91256671867,1182862.2173633361,305077.06798108603,859634.7210816666,5065550.156632806,1029391.1442285186,1574293.2328737623
2017-01-25,819867.9149952488,273510.5847845493,532680.7918164151,343969.5486462269,183061.85799882485,314189.8203213,130269.29673720726,158054.34115621017,99065.33248878665,115883.17108305889,106716.42241484225,844208.1758620722,523304.6501112575,138644.90979903538,998255.9039662656,413780.4659812306,91041.4847163749,109891.14561146767,116254.6354461791,194544.38662320713,1217390.000594294,305143.68871734396,885561.0838660174,5196901.739479577,1060437.3172107881,1574637.0167410779
2017-01-26,819010.8488703787,273794.10326895554,532123.942775631,344217.0363324474,182870.49044512876,314782.9930003162,130133.11699495603,157889.11573487576,99047.96208966654,115868.4981379275,106702.91014903113,847692.9462214842,522116.9494923908,138499.97443395876,1002568.0842127341,413870.8903140057,90946.31259037611,109915.16035923071,116280.04082102519,194586.90082530663,1222415.2120423869,305210.3724221616,888281.5923415847,5180416.002807434,1063695.0582766954,1574981.1255458863
2017-01-27,817725.2181245596,274317.4089240928,531288.6487104028,344389.58858731546,182583.43206813218,313212.7761374226,129928.84236722824,157641.27151901595,99011.77780213898,115849.50907180776,106685.42318192142,851739.7175405038,520276.0188907119,138282.56604959723,1004634.1262549779,413690.1270349831,90803.55089699154,109867.15354052026,116229.25406129983,194501.91256671865,1228250.8567083906,305077.06798108603,893341.4524163739,5155833.277036968,1069754.1145529116,1574293.232873762
2017-01-30,812653.8280319764,272180.43727771245,527993.6885824135,342693.53969964857,181451.0812638072,309570.84639395884,129123.046203288,156663.6076719876,98908.94164995936,115809.79224579393,106648.84809045425,832405.0759774385,510893.137569439,137424.96153906337,991184.0078301047,413870.8903140057,90240.4030104111,109915.16035923072,116280.04082102519,194586.90082530666,1200369.3459898827,305210.3724221617,872430.0037952027,5059720.340704389,1044713.1762383943,1574981.1255458863
2017-01-31,812582.3795561421,271635.2039731909,527947.2674089716,343629.3392457126,181435.1280956222,307395.20584328426,129111.69371280797,156649.83381699456,98849.90187563011,115899.99006067582,106731.91095474998,827795.9662822888,510596.25706109335,137412.8791446848,999282.8443796327,413780.4659812306,90232.4690795892,109891.14561146768,116254.6354461791,194544.38662320713,1193722.781534631,305143.68871734396,867154.145250163,5058203.077654046,1038395.4671797927,1574637.0167410779
2017-02-01,812903.834580368,273510.5847845493,528156.1216813563,342861.01380013727,181506.9032595499,307862.00111054786,129162.76989126629,156711.80399674684,98936.39824719775,115809.16051066687,106648.26632770093,843533.747717221,510893.13756943913,137467.2392458951,992744.6726323108,413807.70428354916,90268.16475951494,109898.37951565695,116262.28824558979,194557.19307313138,1216417.4418070938,305163.775687917,885082.0603969217,5064023.447830665,1059863.698550592,1574740.6718012611
