Date,equal_weight,risk_parity,regime_routed,"tqqq_trend_trailing_stop_10pct (synth, 1999+)",sixty_forty (2002+),trend_following_spy_200d (1993+),buy_hold_spy
2010-05-24,186674.6911553019,137027.69622405068,260920.9829619636,482076.1369532686,162668.8585323515,313639.582696829,334734.00067519466
2010-05-25,186834.59045059734,137038.8898448741,260920.9829619636,482076.1369532686,163086.8686388881,313639.582696829,335075.7479587748
2010-05-26,186552.16180070338,137047.45727840668,260977.84144122578,482181.18835896463,162311.7384720812,313639.582696829,333055.8760280091
2010-05-27,187210.51256804174,137036.8915779532,260863.99019248114,481970.8374337187,164100.96250817605,313639.582696829,344212.50943698565
2010-05-28,184967.5217944919,134673.8544709773,259377.73648878178,473441.73032876436,163166.00915133886,309703.529749419,339892.77832825494
2010-06-01,184518.5306540871,134429.14083095785,259377.73648878178,473441.73032876436,161977.79905131558,309703.529749419,334174.657351326
2010-06-02,185259.16797040295,134840.15659209626,259434.25867217922,473544.90017160395,163892.98554436516,309703.529749419,342876.3845415923
2010-06-03,187179.32595409304,137323.98349728473,259213.1837247225,487041.9349634421,163753.3253724465,310770.19729506265,344057.304603608
2010-06-04,184369.76447082392,136031.50327335382,256535.64512572912,487254.4991140007,162061.83791375352,299850.68001260096,331968.17985330493
2010-06-07,184085.79282364398,135810.62205571294,256479.75445478997,487148.3424009239,161348.3088533258,299850.68001260096,327834.8334021441
2010-06-08,184371.5070270014,136032.3620622418,256535.64512572906,487254.4991140007,162064.42075678622,299850.68001260096,331346.666232211
2010-06-09,184146.79033016015,135861.80252465518,256535.64512572906,487254.4991140007,161471.8360039378,299850.68001260096,329575.25458066096
2010-06-10,184784.6451507833,136345.02538388246,256535.64512572906,487254.4991140007,163149.7732974196,299850.68001260096,339209.18908551516
2010-06-11,185276.58027431616,136712.87471843127,256535.64512572906,487254.4991140007,164452.78909425603,299850.68001260096,340856.1339085085
2010-06-14,185065.4191868327,136546.60457490757,256423.73177943195,487041.9349634421,163962.24723621612,299850.68001260096,340327.9704088321
2010-06-15,185805.15977461846,137094.85727036867,256423.73177943195,487041.9349634421,165928.4091968589,299850.68001260096,348066.18422621215
2010-06-16,186664.3853728178,138010.98610924132,256953.29505952538,492966.78230071923,166271.08259929795,299743.59075589414,347941.87519028806
2010-06-17,187621.6463424652,138885.22353378424,258037.73573770435,497677.8688989838,166972.80983550157,300225.506004532,348501.2816312097
2010-06-18,187842.76346241287,139073.9224036933,258036.7864785751,498899.8702794702,166972.1955824598,300550.90618567524,348879.0056350116
2010-06-21,185882.9414075067,137177.55207430766,251438.25387970216,486141.9720644965,166493.89557289978,299690.3315901443,347880.0520368543
2010-06-22,183102.44290865422,135114.37868743273,245601.8021496432,474857.5151048661,165637.02258799443,294740.6003528234,342134.41202480847
2010-06-23,183154.7791799782,135160.47560522385,245601.8021496432,474857.5151048661,165779.05495006053,294740.6003528234,341072.81475152826
2010-06-24,182402.5785817351,134489.37573680416,245601.8021496432,474857.5151048661,163736.53487712692,294740.6003528234,335420.99823879753
2010-06-25,182654.018715697,134709.74549296862,245601.8021496432,474857.5151048661,164413.6624142057,294740.6003528234,336826.1100731424
2010-06-28,182767.55469100096,134809.09821955263,245601.8021496432,474857.5151048661,164720.2562517804,294740.6003528234,335764.5127998622
2010-06-29,181904.62813219256,134054.30206188108,245601.8021496432,474857.5151048661,162387.10443825912,294740.6003528234,325397.69463385915
2010-06-30,181735.4221367873,133910.21606485837,245655.32235647266,474960.9934678117,161898.56499656884,294740.6003528234,322306.4738451217
2010-07-01,181598.44687080046,133792.7479046234,245601.80214964316,474857.51510486606,161567.76510187722,294740.6003528234,320870.15062805807
2010-07-02,181207.47952472317,133459.00539019651,245601.80214964316,474857.51510486606,160524.23656809313,294740.6003528234,319121.4611155955
2010-07-06,181630.83554485496,133817.85329684336,245548.15553703465,474753.7923433305,161684.4006948376,294740.6003528234,321213.5073964902
2010-07-07,182491.3944429997,134544.5713259788,245548.15553703465,474753.7923433305,163982.5614001786,294740.6003528234,331330.6029422172
2010-07-08,182710.78636389802,134727.16189559828,245601.80214964316,474857.51510486606,164538.1565621917,294740.6003528234,334609.1551443199
2010-07-09,182831.13460688316,134825.56035453398,245548.15553703465,474753.7923433305,164899.2313004715,294740.6003528234,337107.1703102432
2010-07-12,182858.29931915624,134849.09597818836,245601.80214964316,474857.51510486606,164936.70588862334,294740.6003528234,337325.61843074753
2010-07-13,183201.20452223613,135133.14809307028,245601.80214964316,474857.51510486606,165864.5990414961,294740.6003528234,342415.5984960153
2010-07-14,183443.7600780187,135333.51262305124,245601.80214964316,474857.51510486606,166523.40551785222,294740.6003528234,342384.2608791906
2010-07-15,183697.59917838662,135542.7605975907,245601.80214964316,474857.51510486606,167214.6825298728,294740.6003528234,342477.80035176716
2010-07-16,182805.6351606405,134808.64237440942,245601.80214964316,474857.51510486606,164778.89435317516,294740.6003528234,333047.9863963816
2010-07-19,182858.37189484568,134849.81382382198,245548.15553703465,474753.7923433305,164957.49573493833,294740.6003528234,335015.1240293485
2010-07-20,183300.5286842865,135206.68817658757,245548.15553703465,474753.7923433305,166154.11160687052,294740.6003528234,338730.9196162515
2010-07-21,183238.11901089648,135156.41907284159,245548.15553703465,474753.7923433305,165984.3964852794,294740.6003528234,334328.1580242721
2010-07-22,183773.6034984329,135587.95878491647,245548.15553703465,474753.7923433305,167439.58610364166,294740.6003528234,341791.0236978498
2010-07-23,183846.00742653248,135647.41805250154,245601.80214964316,474857.51510486606,167600.91015466643,294740.6003528234,344757.33583865955
2010-07-26,184160.44264823533,135895.7109385926,245494.58476789354,474650.2162209488,168534.02906949486,294740.6003528234,348348.19121910824
2010-07-27,183833.46991770298,135626.92243883747,245168.5061265325,474019.76118352555,167875.28463950715,294714.21881752927,348317.01139491604
2010-07-28,181812.53806957006,133968.13770846697,239296.63552940378,462666.82380128687,167443.00256877692,292811.9979745943,346068.8135248484
2010-07-29,179988.14822146395,132511.02582069533,233987.53587000875,452401.97293440136,166933.15217333083,291385.3657198415,344382.7045704557
2010-07-30,180368.26707818024,132833.63045382503,234038.59562058467,452500.6941411195,167954.36836226142,291385.3657198415,344320.2186879653
2010-08-02,180832.11326381794,133227.066703488,233987.53587000875,452401.97293440136,169286.7761528821,291385.3657198415,352095.32442283595
2010-08-03,179732.17444966335,132409.585343291,230970.44356627698,446568.59165766643,169191.20219372338,289989.87926203135,350409.08923433727
2010-08-04,182004.94970990357,134119.74077150587,237969.7141028538,460101.2945346612,169351.80465718333,291927.8952936566,352750.8896940346
2010-08-05,181586.43116604106,133833.49283686097,236288.21932161076,456850.2172767005,169560.0331038196,291617.85973929474,352376.2584258307
2010-08-06,181182.01281849068,133584.74480132124,235219.57793881482,454784.0582048566,169885.10115543377,290429.2464704409,350939.9983258202
2010-08-09,182846.14045451468,134744.93357041673,240039.49975694998,464103.1107424469,170178.10858488648,291979.7376469048,352813.5333691575
2010-08-10,180776.4223627943,133390.79285988648,233759.5228496107,451961.1223570436,169770.16133689566,290403.3644693986,350908.7238260485
2010-08-11,178470.35579898872,131598.32033028506,233810.59391768053,452059.86544551095,167888.95425696,282444.2965686683,341291.38910613867
2010-08-12,178192.8144231301,131352.16333784722,233810.59391768053,452059.86544551095,167105.6959200669,282444.2965686683,339199.2481496644
2010-08-13,178384.15837080698,131521.3045412435,233810.59391768053,452059.86544551095,167644.01162555965,282444.2965686683,338200.13675887464
2010-08-16,178949.960544597,132020.78830655853,233759.5228496107,451961.12235704355,169275.83911090947,282444.2965686683,338044.04828675464
2010-08-17,179266.14670260707,132291.96985399222,233810.59391768053,452059.86544551083,170136.1351855823,282444.2965686683,342196.9294658254
2010-08-18,179382.7035671844,132395.94557215294,233759.5228496107,451961.12235704344,170505.1597870435,282444.2965686683,342821.44114693784
2010-08-19,179131.53238537427,132179.17126304054,233759.5228496107,451961.12235704344,169788.9371807921,282444.2965686683,336857.41613144067
2010-08-20,179001.34563273162,132069.08757784357,233810.59391768053,452059.8654455108,169381.6516021127,282444.2965686683,335764.5127998622
2010-08-23,178856.3150479481,131953.0492816774,233759.5228496107,451961.1223570434,169006.9399755082,282444.2965686683,334484.37273049814
2010-08-24,178707.60115205133,131829.06872771087,233759.5228496107,451961.1223570434,168585.3667064188,282444.2965686683,329519.5222228438
2010-08-25,178782.08135370415,131887.35848580798,233810.59391768053,452059.86544551066,168759.319323461,282444.2965686683,330799.85164336686
2010-08-26,178753.57997854112,131867.33922791158,233759.5228496107,451961.12235704326,168715.47064156426,282444.2965686683,328582.6442463323
2010-08-27,178632.50055770506,131764.68459534968,233759.5228496107,451961.12235704326,168372.6304342719,282444.2965686683,333672.4665189675
2010-08-30,178583.95525941715,131720.13478870952,233810.59391768053,452059.8654455106,168198.5736896018,282444.2965686683,328832.49310071435
2010-08-31,178834.87154420593,131936.14610080727,233759.5228496107,451961.1223570432,168944.28662893883,282444.2965686683,328832.49310071435
2010-09-01,179411.68290608865,132431.36023383515,233759.5228496107,451961.1223570432,170579.01787365563,282444.2965686683,338668.37061670807
2010-09-02,179506.14445924,132506.4097588681,233810.59391768053,452059.8654455105,170811.18356246623,282444.2965686683,341822.32975614804
2010-09-03,179675.17097755504,132631.02321679256,233810.59391768053,452059.8654455105,171293.70107851815,282444.2965686683,346256.1764967401
2010-09-07,179747.34314462834,132687.6602561467,233759.5228496107,451961.1223570431,171537.53309033436,282444.2965686683,342353.0494964719
2010-09-08,179809.34544172513,132733.63808244772,233759.5228496107,451961.1223570431,171715.04427192706,282444.2965686683,344757.33583865955
2010-09-09,179502.20055726563,132505.09294647982,233759.5228496107,451961.1223570431,170835.08893973968,282444.2965686683,346349.87376194913
2010-09-10,179573.9966046808,132558.99565187626,233759.5228496107,451961.1223570431,171040.07724808817,282444.2965686683,348098.4685988322
2010-09-13,183258.81508907455,134817.05623223938,243532.4777006439,470856.59061165346,172515.92176290785,285585.9121404003,351970.35265785514
2010-09-14,184206.8862590729,135289.44230143473,246616.12174264967,476818.6459973977,173116.09874321005,285408.58827408595,351751.8098617713
2010-09-15,185379.7729156692,135833.3067449191,251284.11413511774,485843.9513844698,172485.32484910008,286498.0353811201,353094.4989306788
2010-09-16,185844.77188949226,135924.35065502778,254274.38053762144,491625.46626329515,171776.48003438115,286422.03578036616,353000.83322399616
2010-09-17,186609.3839068419,136304.71443658002,256849.08751952977,496603.51996180677,172093.1556415993,286529.01904584793,353132.6847477562
2010-09-20,191539.45653594655,139170.59530133734,270326.33923841605,522661.0415502428,174071.4816818474,290910.1860573701,358532.2539580901
2010-09-21,191646.78510686176,139265.9545880688,270150.3486342667,522320.7734404948,174827.9966849891,290324.3131243343,357810.1948715343
2010-09-22,190860.96948553392,138789.81740509416,267981.67444624647,518127.76171589893,174939.91102666772,288897.8098364632,356052.1009181717
2010-09-23,190027.55255044758,138060.5537378656,267641.5431700456,517470.1366854124,174289.2231977221,286554.52295499586,353164.1170401605
2010-09-24,195639.99001871853,141176.94933265276,283963.88588955655,549028.484533994,175508.71257484364,292463.7991896289,360447.0044370499
2010-09-27,194527.62521156538,140755.919297944,279321.0386364362,540051.795884597,176225.23245679008,291062.9790552471,358720.56368577713
2010-09-28,194986.96042661302,141218.45386188076,278971.4644256568,539375.9134618194,177077.29892393164,292081.7782854348,359976.1827800427
2010-09-29,194379.34338678687,140842.37118320735,277604.95812619064,536733.8490304506,176598.0733428172,291572.41707984265,359348.4205706997
2010-09-30,193184.24335292596,140247.49518154206,273877.4523266047,529526.9225093988,176236.54400831906,290706.3596348629,358281.0480870681
2010-10-01,193254.37639443556,140441.37951418452,272862.21842377394,527564.0238493364,176340.57569328274,291928.9852875579,359787.8730523557
2010-10-04,190455.19635822054,139090.7170184958,263999.750919674,510428.9325761447,175728.68030996484,289738.44019129855,357088.1357849785
2010-10-05,196980.87007271536,142348.82382970036,283267.0149934723,547681.1231581119,177429.12574564878,295571.46076183283,364277.04188992025
2010-10-06,195593.67038126985,142186.67594935073,275897.8309301396,533433.2129146339,178311.74945278664,295545.90564001596,364245.54648046294
2010-10-07,195963.10335556685,142047.95242431428,278913.7942676345,539264.4113975246,177588.04562551132,295189.3374323008,363806.09399880696
2010-10-08,197780.46930549934,142854.34653077862,284660.95175027195,550376.2228632189,177873.5523512189,296845.01741382014,365846.6367644368
2010-10-11,197962.1811770247,142972.6225702268,284993.92010280234,551019.9987765356,177987.9005721924,297125.15071309515,366191.8870444595
2010-10-12,199377.04587932635,143381.8896080964,290823.5801604004,562291.3244126986,177614.08442917035,298042.16476370173,367322.06099584664
2010-10-13,201791.62568824465,144552.10102116232,297951.34061790537,576072.4554528173,178332.7009323303,300360.05016135913,370178.7388155596
2010-10-14,200567.6368223041,143636.277661848,296170.3359308838,572628.9812898961,176849.28148636082,299188.32990162197,368734.6522009745
2010-10-15,204713.53448736743,144642.1524315533,315015.4639024693,609064.9950409998,176201.98218239774,299799.65553113667,369488.08046288154
2010-10-18,204713.96967472462,145170.75672941326,311515.93628403,602298.8517375381,177292.2695274698,301276.9873929622,371308.81809136714
2010-10-19,201529.91133988847,143575.99368976214,302759.9683838136,585369.6715644164,176326.21052730086,297328.9003165989,366442.9982399021
2010-10-20,204102.49178626563,144959.5369068873,309361.43940404814,598133.2510547468,177512.05825892603,300232.65864729206,370021.73514617083
2010-10-21,204415.67890889742,144917.1325878086,311162.9563027148,601616.3844455965,176903.94252511216,300894.91527609905,370837.93331730686
2010-10-22,206195.07800607156,145653.87192116538,317521.1086930481,613909.5208082204,177579.41699081013,301455.3611189904,371528.6547870379
2010-10-25,207594.6012335872,146280.03480129095,322120.8229994889,622802.8142882818,178097.70272502195,302346.8200477801,372627.33332896774
2010-10-26,207743.38658455282,145963.86739958444,324716.1381314732,627820.7127063775,177015.67902317943,302397.8022597414,372690.16635524976
2010-10-27,207818.75043154333,145577.9131467132,327699.43689592474,633588.7560419866,176089.01127284832,301531.6936020927,371622.73075456516
2010-10-28,208348.26300951676,145786.93200372407,329758.98931041535,637570.7868463753,176298.50996448885,301582.727026723,371685.6268979002
2010-10-29,208211.72446953753,146019.95878891746,327476.6044896978,633157.921895903,177038.14574723892,301811.9293267056,371968.107268694
2010-11-01,208286.65977009156,145962.26503162173,328217.5656470185,634590.5293559254,176769.029694273,301913.6888999523,372093.5208530459
2010-11-02,211763.72810890144,147702.61271624357,338764.53215558286,654982.5063866948,178539.53852027445,304308.16284405685,375044.59022555116
2010-11-03,212601.75818890447,147733.84770452365,343372.8987173483,663892.5285243946,177513.0651607722,305530.86531575525,376551.50986641826
2010-11-04,217609.71576093312,150554.75647383565,355988.60793451744,688284.3052854643,180116.9272061419,311414.66324757494,383802.9965294299
2010-11-05,217545.88973434048,150415.62128939395,355975.18772905954,688258.3580596696,179287.6155780083,312586.22986930516,385246.89379285596
2010-11-08,217739.82443272506,150436.48168650642,357354.9509789272,690926.0540722011,179408.09835173545,312000.56178694527,384525.0871745123
2010-11-09,215087.5620991802,148732.47317054964,351555.893701453,679713.8972206224,177052.4168590523,309758.9576597211,381762.4222052735
2010-11-10,216672.42796414578,149461.24823202332,356870.6534282774,689989.6915151674,177576.17762851933,311007.08722156397,383300.6794629654
2010-11-11,214848.01800448124,148708.42646113902,350081.2205855634,676862.6982258504,177137.8950509599,309835.4181744958,381856.65596543334
2010-11-12,209832.4953682116,146454.09704982076,332950.4816859399,643741.3610264225,175497.28211754267,306167.541216411,377336.18106957054
2010-11-15,208288.34772833917,145526.28597988441,329133.50124497764,636361.4402296897,173882.95842689078,305734.5637065901,376802.55794480775
2010-11-16,207247.47293421993,144645.92541185845,329133.50124497764,636361.4402296897,173985.14137311376,300971.37579087383,370932.16707746667
2010-11-17,207151.24916808453,144541.38651897112,329133.50124497764,636361.4402296897,173654.45940152297,301124.1943950853,371120.50836368016
2010-11-18,208874.91424283158,146107.58861203413,329061.6088676285,636222.4402900956,175471.33534750892,305556.21558689635,376582.75280766346
2010-11-19,209352.49768358096,146555.94899868986,329061.6088676285,636222.4402900956,176192.25467346594,306396.76912272815,377618.6929988908
2010-11-22,209378.20630556042,146593.92845633902,329061.6088676285,636222.4402900956,176403.57314416315,306142.1653389355,377304.9065697988
2010-11-23,207899.67888234725,145289.9726385152,329061.6088676285,636222.4402900956,175220.44193659347,301709.9649027831,371842.4412161299
2010-11-24,209058.20558759297,146237.1833510941,329133.50124497764,636361.4402296897,175522.64996713848,306167.541216411,377336.18106957054
2010-11-26,208146.75021702264,145493.77155791124,329133.50124497764,636361.4402296897,175271.2988889,302601.4750442418,372941.18287511275
2010-11-29,208720.49262586905,146038.34503887608,329133.50124497764,636361.4402296897,176189.50617453054,303518.5147011829,374071.3883850263
2010-11-30,208239.572644817,145640.02570823446,329133.50124497764,636361.4402296897,175962.26947505368,301811.92932670575,371968.107268694
2010-12-01,209969.20301005978,147059.9627090344,329061.6088676285,636222.4402900956,176643.00268557575,308230.77161760686,379879.0093431385
2010-12-02,211330.5777143945,148228.39801221422,329061.6088676285,636222.4402900956,177816.35869311081,312178.75626863225,384744.70296049747
2010-12-03,211428.46119987193,148256.3501740651,329133.50124497764,636361.4402296897,177545.79921661472,313019.3354107986,385780.67471025133
2010-12-06,211691.88703121926,148580.76164766998,329061.6088676285,636222.4402900956,178436.06485165274,312688.1430805589,385372.496728367
2010-12-07,211152.06563608834,147981.4162631524,329061.6088676285,636222.4402900956,176969.20713650656,312866.54241292167,385592.36498256435
2010-12-08,211292.57222183936,148048.2499908461,329061.6088676285,636222.4402900956,176674.13014233438,314012.78436984535,387005.05086327164
2010-12-09,211885.7141268473,148583.30607428844,329133.50124497764,636361.4402296897,177435.49423867796,315235.4612352093,388511.9389456123
2010-12-10,212371.30903475703,148970.2516678967,329133.50124497764,636361.4402296897,177623.16684311154,317069.38691108447,390772.1606142804
2010-12-13,212550.48544568388,149148.05378805645,329133.50124497764,636361.4402296897,177958.61891379982,317273.11090825376,391023.2402511964
2010-12-14,212238.35260681488,148790.32962703143,329133.50124497764,636361.4402296897,177017.48917863748,317553.2442075287,391368.4905312191
2010-12-15,211336.85245374404,147941.1394521723,329061.6088676285,636222.4402900956,175609.7606855235,316101.44186118554,389579.2167536643
2010-12-16,212186.0235249895,148715.64630466155,329061.6088676285,636222.4402900956,176707.71757789602,317935.4699623987,391839.5646564385
2010-12-17,212838.6093252126,149374.94924081705,329133.50124497764,636361.4402296897,178110.3103954,318275.90617938776,392259.135266393
2010-12-20,213082.18017571687,149579.7912456301,329133.50124497764,636361.4402296897,178291.86491440504,319044.17303296615,393205.98573728174
2010-12-21,214000.99810136485,150414.06521439375,329133.50124497764,636361.4402296897,179467.87897406044,321066.9454256744,395698.95153896336
2010-12-22,214136.59087628245,150501.89625105742,329061.6088676285,636222.4402900956,179289.95686894903,322065.66928962525,396929.82874844485
2010-12-23,213914.82680130034,150298.40936789903,329061.6088676285,636222.4402900956,178989.62737437736,321604.5504182044,396361.52280304726
2010-12-27,214215.0055772639,150600.03924534802,329061.6088676285,636222.4402900956,179671.83694904053,321732.65890963696,396519.41011117835
2010-12-28,213834.85323830493,150172.4431432484,329133.50124497764,636361.4402296897,178418.70351914605,322193.44489870954,397087.30579573126
2010-12-29,214383.28924748657,150731.0009713374,329061.6088676285,636222.4402900956,179702.79178231666,322424.0299407544,397371.4903269566
2010-12-30,214195.8416818631,150556.37410122165,329133.50124497764,636361.4402296897,179477.56247574041,321911.95446370676,396740.38291380345
2010-12-31,214523.4491934214,150895.73397763004,329061.6088676285,636222.4402900956,180297.54206191606,321988.61982915737,396834.86914217536
2011-01-03,215506.12756344938,151709.33995827468,329133.50124497764,636361.4402296897,180871.8991222992,325317.39209964644,400937.4144714621
2011-01-04,215476.67668479888,151688.72905515914,329133.50124497764,636361.4402296897,180897.31765109085,325138.30139625253,400716.6941370491
2011-01-05,215441.11757651521,151579.59229568642,329133.50124497764,636361.4402296897,179867.5834768007,326828.1402279759,402799.33597704367
2011-01-06,215341.69383430152,151510.7163943459,329133.50124497764,636361.4402296897,179970.82705729533,326188.0586848336,402010.4674898656
2011-01-07,215253.80814608396,151463.07651040322,329061.6088676285,636222.4402900956,180142.96015148822,325547.9515353568,401221.56744416093
2011-01-10,215280.42520696254,151497.61411672898,329133.50124497764,636361.4402296897,180397.1105906101,325138.3013962525,400716.6941370491
2011-01-11,215526.51762514393,151685.5018116974,329133.50124497764,636361.4402296897,180376.52059326702,326290.43281010794,402136.63847885374
2011-01-12,216324.08679627217,152337.55336987643,329061.6088676285,636222.4402900956,180790.57138302326,329235.084456975,405765.7743519595
2011-01-13,216393.82755782074,152429.55004779817,329061.6088676285,636222.4402900956,181260.72235375442,328697.3258264381,405103.01373671653
2011-01-14,217045.7547705355,152952.25303466263,329061.6088676285,636222.4402900956,181585.7756790032,331078.66372095136,408037.893585122
2011-01-18,217107.2429027333,152983.34095260632,329061.6088676285,636222.4402900956,181431.12995494247,331642.00307963963,408732.1811683487
2011-01-19,216196.68631983915,152271.36440667542,329133.50124497764,636361.4402296897,180887.718381191,328390.1010252771,404724.3745356458
2011-01-20,215646.20831740933,151776.64159226618,329133.50124497764,636361.4402296897,179745.77580323876,327954.79333901795,404187.87958497065
2011-01-21,216118.86857368125,152187.82093919633,329061.6088676285,636222.4402900956,180559.9872413864,328697.325826438,405103.01373671653
2011-01-24,216786.99923854,152721.75447400988,329061.6088676285,636222.4402900956,181207.76572131363,330566.58824390365,407406.7861719689
2011-01-25,217140.11798614226,153031.85038308374,329133.50124497764,636361.4402296897,181955.4270393249,330745.80697897,407627.66429901455
2011-01-26,217134.01719071178,152975.70427425418,329061.6088676285,636222.4402900956,181275.54174901478,332026.0212779236,409205.46439042373
2011-01-27,217566.03084285033,153328.3714666359,329133.50124497764,636361.4402296897,181870.57666702816,332845.4239814701,410215.3372387536
2011-01-28,215676.17111050058,151865.7670376027,329061.6088676285,636222.4402900956,180346.85388993326,327033.0677228659,403051.89886470564
2011-01-31,216321.7529172192,152333.47572762886,329061.6088676285,636222.4402900956,180610.83279244788,329491.0965891643,406081.29650000954
2011-02-01,218025.88877966756,153629.98163431967,329061.6088676285,636222.4402900956,181987.95431236582,334765.77103623503,412582.06893439405
2011-02-02,217810.00059231994,153465.08869859588,329061.6088676285,636222.4402900956,181795.28175100766,334125.74070576165,411793.26356426894
2011-02-03,217827.4180842202,153437.29873659663,329061.6088676285,636222.4402900956,181434.87409158595,334868.2987995163,412708.42927454127
2011-02-04,217877.35535574143,153420.4758062526,329133.50124497764,636361.4402296897,181006.71609197545,335815.6819628231,413876.03163836955
2011-02-07,218738.54793365992,154070.26266832446,329061.6088676285,636222.4402900956,182060.8592906874,337915.4013906612,416463.83081221464
2011-02-08,219001.04201027117,154212.88429664614,329061.6088676285,636222.4402900956,181888.5601056744,339451.7302471421,418357.27928578004
2011-02-09,219006.85276112682,154259.41370161448,329133.50124497764,636361.4402296897,182274.93308803675,338683.5146062327,417410.4919319443
2011-02-10,218697.98786992236,153972.7436883017,329061.6088676285,636222.4402900956,181474.61515368565,338811.6230976653,417568.3792400754
2011-02-11,219814.20530747043,154843.26889921952,329061.6088676285,636222.4402900956,183169.9685774278,340834.2162460321,420061.1241320715
2011-02-14,220115.73430074297,155056.01054395063,329061.6088676285,636222.4402900956,183483.3402665385,341653.7213749166,421071.12321450736
2011-02-15,219893.36869207895,155006.96091007197,329133.50124497764,636361.4402296897,183464.76419240504,340578.2297201772,419745.63354254793
2011-02-16,220539.44514644516,155039.16567143216,329133.50124497764,636361.4402296897,183923.2335902909,342729.1362106525,422396.51821088715
2011-02-17,220936.8910286802,155060.93974910316,329133.50124497764,636361.4402296897,184367.9486297626,343753.3895900857,423658.85927129944
2011-02-18,221074.69562458753,155035.82445144208,329061.6088676285,636222.4402900956,184368.65069014576,344470.3925620234,424542.5295721145
2011-02-22,219149.66631265476,154936.2108411576,329061.6088676285,636222.4402900956,183252.7388084743,337556.8102825216,416021.8852069644
2011-02-23,218553.67331642203,154937.7526228303,329133.50124497764,636361.4402296897,182843.5203906493,335482.82522084174,413465.80235226214
2011-02-24,218658.98522009334,154946.44269214303,329133.50124497764,636361.4402296897,183233.46507841226,335252.3169978003,413181.71249661635
2011-02-25,220077.61324931448,155027.41886811325,329133.50124497764,636361.4402296897,184840.53620972807,338837.1526131476,417599.8430910062
2011-02-28,220827.02730770776,155036.99561094146,329061.6088676285,636222.4402900956,185623.83899393372,340936.71840297885,420187.4529136923
2011-03-01,218948.75710729914,154934.48162203477,329061.6088676285,636222.4402900956,183982.1893378927,335252.3169978003,413181.71249661635
2011-03-02,218765.6133763888,154949.6363414356,329133.50124497764,636361.4402296897,183086.86765575162,335969.24315073463,414065.28812185186
2011-03-03,220473.9071882856,155006.90644954334,329061.6088676285,636222.4402900956,184262.35104342565,341756.1211065254,421197.32576202205
2011-03-04,219853.782639843,155007.52051493287,329133.50124497764,636361.4402296897,184047.83397526797,339195.5644769458,418041.56778657093
2011-03-07,218730.00238511869,154911.3733869272,329061.6088676285,636222.4402900956,182710.6824461225,336532.60811575735,414759.6072636051
2011-03-08,219572.9838328209,154955.53174129562,329061.6088676285,636222.4402900956,183224.4179103573,339477.33658162795,418388.83781229035
2011-03-09,219689.1892042816,154965.4211701471,329061.6088676285,636222.4402900956,183777.93824935652,338990.7650137282,417789.16269154154
2011-03-10,218012.56751558854,154880.9862068453,329061.6088676285,636222.4402900956,182971.27426111625,332717.39230904105,410057.54460620205
2011-03-11,218669.61567836744,154944.3949261456,329133.50124497764,636361.4402296897,183318.2964196915,335021.91120009683,412897.7488750766
2011-03-14,217952.68923717606,154906.3693146057,329133.50124497764,636361.4402296897,182622.09249030967,332999.06198838516,410404.6883978154
2011-03-15,217071.81197015126,154897.99879486195,329205.22422464215,636500.1126482197,182460.35319362234,329183.87178800337,405702.6572989389
2011-03-16,215255.74970559002,154807.08764197287,329205.22422464215,636500.1126482197,181258.7230128478,323089.74342471705,398191.94889917155
2011-03-17,216555.18886818946,154870.71336607877,330810.06457984203,636500.1126482197,182142.3399545538,327365.9244648473,403462.12815081317
2011-03-18,217052.68194437787,154897.51483942525,331886.8084968759,636500.1126482197,182735.18968187235,328556.56780576945,404929.5365164894
2011-03-21,218676.45185502386,154977.27129188273,331886.8084968759,636500.1126482197,184004.3090376492,333648.4898436148,411205.0757471698
2011-03-22,218337.37420119875,154899.77480522523,331742.0233021614,636222.4402900956,183866.92025301608,332491.10913118976,409778.6619074305
2011-03-23,218649.0843383221,154946.5842982374,331814.50128828647,636361.4402296897,184087.96445536325,333442.7941586901,410951.56610371254
2011-03-24,219529.19509077456,154957.9997548103,331742.0233021614,636222.4402900956,184590.64482394047,336631.6534175486,414881.67564414704
2011-03-25,219814.10195111367,154971.59231404975,331742.0233021614,636222.4402900956,184745.27436795947,337660.3110865134,416149.444771119
2011-03-28,219585.77011287215,154991.48365232148,331814.50128828647,636361.4402296897,184579.4695606077,336837.3491024733,415135.1852876043
2011-03-29,220131.37298955093,154984.83881151114,331742.0233021614,636222.4402900956,184755.5197130489,339100.4625506655,417924.3594191116
2011-03-30,221191.5418470614,155079.45859251212,331814.50128828647,636361.4402296897,186109.5288185243,341440.62545932556,420808.4931568886
2011-03-31,220954.82672943504,155034.05803663304,331742.0233021614,636222.4402900956,185804.95941723237,340977.7653571597,420238.0412316883
2011-04-01,221595.71401683352,155072.2938951153,331742.0233021614,636222.4402900956,186637.05218015035,342417.8143959738,422012.82964557485
2011-04-04,221725.42579218745,155079.97991180944,331742.0233021614,636222.4402900956,186810.5742735406,342700.7643920423,422361.55136351375
2011-04-05,221589.14837720417,155070.02280789724,331742.0233021614,636222.4402900956,186494.1766438152,342649.2956597257,422298.118725228
2011-04-06,221518.12174446063,155056.0593660824,331742.0233021614,636222.4402900956,185726.9622368772,343729.42206100706,423629.32049048576
